drop_into,2148,9863,5.0,,1,Drop:  5%
drop_into,2148,2308,5.0,,4,Drop:  5%
drop_into,2148,7055,2.0,,5,Drop:  2%
drop_into,2148,7048,2.0,,5,Drop:  2%
drop_into,2148,2296,2.0,,3,Drop:  2%
drop_into,2150,6361,50.0,,4,Drop:  50%
drop_into,2150,2702,50.0,,4,Drop:  50%
drop_into,2150,11889,25.0,,1,Drop:  25%
drop_into,2150,9811,10.0,,1,Drop:  10%
drop_into,2150,2298,5.0,,6,Drop:  5%
drop_into,2150,2310,5.0,,5,Drop:  5%
drop_into,2150,9863,5.0,,1,Drop:  5%
drop_into,2150,2306,5.0,,4,Drop:  5%
drop_into,2150,7055,2.0,,5,Drop:  2%
drop_into,2150,7034,2.0,,5,Drop:  2%
drop_into,2150,2294,2.0,,3,Drop:  2%
drop_into,88,2702,50.0,,4,Drop:  50%
drop_into,88,6361,50.0,,4,Drop:  50%
drop_into,88,11888,25.0,,1,Drop:  25%
drop_into,88,9811,10.0,,1,Drop:  10%
drop_into,88,17726,5.0,,1,Drop:  5%
drop_into,88,2299,5.0,,6,Drop:  5%
drop_into,88,2307,5.0,,4,Drop:  5%
drop_into,88,2311,5.0,,5,Drop:  5%
drop_into,88,9863,5.0,,1,Drop:  5%
drop_into,88,7056,2.0,,5,Drop:  2%
drop_into,88,7030,2.0,,5,Drop:  2%
drop_into,88,2295,2.0,,3,Drop:  2%
drop_into,2140,17605,100.0,,2,Drop:  100%
drop_into,90,2702,50.0,,4,Drop:  50%
drop_into,90,6361,50.0,,4,Drop:  50%
drop_into,90,11891,25.0,,1,Drop:  25%
drop_into,90,9811,10.0,,1,Drop:  10%
drop_into,90,17726,5.0,,1,Drop:  5%
drop_into,90,2301,5.0,,6,Drop:  5%
drop_into,90,2309,5.0,,4,Drop:  5%
drop_into,90,2313,5.0,,5,Drop:  5%
drop_into,90,9863,5.0,,1,Drop:  5%
drop_into,90,7041,2.0,,5,Drop:  2%
drop_into,90,7030,2.0,,5,Drop:  2%
drop_into,90,2297,2.0,,3,Drop:  2%
drop_into,272,2702,50.0,,4,Drop:  50%
drop_into,272,6361,50.0,,4,Drop:  50%
drop_into,272,9811,10.0,,1,Drop:  10%
drop_into,272,9863,5.0,,1,Drop:  5%
drop_into,272,17726,5.0,,1,Drop:  5%
drop_into,271,2702,50.0,,4,Drop:  50%
drop_into,271,6361,50.0,,4,Drop:  50%
drop_into,271,11890,25.0,,1,Drop:  25%
drop_into,271,9811,10.0,,1,Drop:  10%
drop_into,271,17726,5.0,,1,Drop:  5%
drop_into,271,2300,5.0,,6,Drop:  5%
drop_into,271,2308,5.0,,4,Drop:  5%
drop_into,271,2312,5.0,,5,Drop:  5%
drop_into,271,9863,5.0,,1,Drop:  5%
drop_into,271,7055,2.0,,5,Drop:  2%
drop_into,271,7048,2.0,,5,Drop:  2%
drop_into,271,2296,2.0,,3,Drop:  2%
drop_into,87,2702,50.0,,4,Drop:  50%
drop_into,87,6361,50.0,,4,Drop:  50%
drop_into,87,11889,25.0,,1,Drop:  25%
drop_into,87,9811,10.0,,1,Drop:  10%
drop_into,87,17726,5.0,,1,Drop:  5%
drop_into,87,2298,5.0,,6,Drop:  5%
drop_into,87,2306,5.0,,4,Drop:  5%
drop_into,87,2310,5.0,,5,Drop:  5%
drop_into,87,9863,5.0,,1,Drop:  5%
drop_into,87,7055,2.0,,5,Drop:  2%
drop_into,87,7034,2.0,,5,Drop:  2%
drop_into,87,2294,2.0,,3,Drop:  2%
drop_into,1663,9619,10.0,,6,Drop:  10%
drop_into,1663,9620,10.0,,5,Drop:  10%
drop_into,1663,9621,10.0,,8,Drop:  10%
drop_into,1663,9622,10.0,,7,Drop:  10%
drop_into,6,2254,50.0,,10,Drop:  50%
drop_into,6,8078,25.0,,10,Drop:  25%
drop_into,6,9811,10.0,,1,Drop:  10%
drop_into,6,12324,10.0,,0,Drop:  10%
drop_into,6,12781,5.0,,1,Drop:  5%
drop_into,6,2041,1.0,,15,Drop:  1%
drop_into,6,2089,1.0,,14,Drop:  1%
drop_into,6,5311,1.0,,15,Drop:  1%
drop_into,6,6570,1.0,,12,Drop:  1%
drop_into,6,2039,1.0,,13,Drop:  1%
drop_into,6,2036,1.0,,12,Drop:  1%
drop_into,6,2035,1.0,,12,Drop:  1%
drop_into,6,2040,0.3,200,13,Drop:  0.3% Prospecting: 200
drop_into,6,2038,0.3,200,14,Drop:  0.3% Prospecting: 200
drop_into,1572,4502,50.0,,10,Drop:  50%
drop_into,1572,7358,50.0,,0,Drop:  50%
drop_into,2,11528,50.0,,10,Drop:  50%
drop_into,2,9295,50.0,,15,Drop:  50%
drop_into,2,2246,50.0,,10,Drop:  50%
drop_into,2,9811,15.0,,1,Drop:  15%
drop_into,2,12324,10.0,,0,Drop:  10%
drop_into,2,8060,5.0,,1,Drop:  5%
drop_into,2,3812,1.0,,12,Drop:  1%
drop_into,2,5309,1.0,,15,Drop:  1%
drop_into,2,5310,1.0,,14,Drop:  1%
drop_into,2,2025,1.0,,13,Drop:  1%
drop_into,2,2023,1.0,,15,Drop:  1%
drop_into,2,2022,1.0,,12,Drop:  1%
drop_into,2,2021,1.0,,12,Drop:  1%
drop_into,2,2026,0.3,200,13,Drop:  0.3% Prospecting: 200
drop_into,2,2024,0.3,200,14,Drop:  0.3% Prospecting: 200
drop_into,1562,4502,50.0,,10,Drop:  50%
drop_into,1562,7361,50.0,,0,Drop:  50%
drop_into,1664,9660,10.0,,6,Drop:  10%
drop_into,1664,9661,10.0,,5,Drop:  10%
drop_into,1664,9662,10.0,,8,Drop:  10%
drop_into,1664,9664,10.0,,7,Drop:  10%
drop_into,1662,9668,10.0,,6,Drop:  10%
drop_into,1662,9669,10.0,,5,Drop:  10%
drop_into,1662,9670,10.0,,8,Drop:  10%
drop_into,1662,9672,10.0,,7,Drop:  10%
drop_into,1369,9811,10.0,,1,Drop:  10%
drop_into,1369,12324,10.0,,0,Drop:  10%
drop_into,1369,17726,10.0,,1,Drop:  10%
drop_into,1369,9487,2.0,,7,Drop:  2%
drop_into,1369,9498,2.0,,6,Drop:  2%
drop_into,1369,9509,2.0,,6,Drop:  2%
drop_into,1369,9512,2.0,,5,Drop:  2%
drop_into,1369,10762,1.0,,7,Drop:  1%
drop_into,1369,10775,1.0,,8,Drop:  1%
drop_into,1369,9477,1.0,,7,Drop:  1%
drop_into,1369,9492,1.0,,5,Drop:  1%
drop_into,1369,10770,1.0,,10,Drop:  1%
drop_into,1369,10768,1.0,,10,Drop:  1%
drop_into,1369,10766,1.0,,10,Drop:  1%
drop_into,1369,10764,1.0,,10,Drop:  1%
drop_into,1369,10999,1.0,,9,Drop:  1%
drop_into,2507,14745,50.0,,3,Drop:  50%
drop_into,2507,14744,50.0,,2,Drop:  50%
drop_into,2507,14742,50.0,,2,Drop:  50%
drop_into,2507,14741,50.0,,2,Drop:  50%
drop_into,2507,14743,50.0,,3,Drop:  50%
drop_into,2507,14740,50.0,,2,Drop:  50%
drop_into,1371,9811,10.0,,1,Drop:  10%
drop_into,1371,12324,10.0,,0,Drop:  10%
drop_into,1371,17726,10.0,,1,Drop:  10%
drop_into,1371,9487,2.0,,7,Drop:  2%
drop_into,1371,9498,2.0,,6,Drop:  2%
drop_into,1371,9509,2.0,,6,Drop:  2%
drop_into,1371,9512,2.0,,5,Drop:  2%
drop_into,1371,10762,1.0,,7,Drop:  1%
drop_into,1371,10775,1.0,,8,Drop:  1%
drop_into,1371,9477,1.0,,7,Drop:  1%
drop_into,1371,9492,1.0,,5,Drop:  1%
drop_into,1371,10770,1.0,,10,Drop:  1%
drop_into,1371,10768,1.0,,10,Drop:  1%
drop_into,1371,10766,1.0,,10,Drop:  1%
drop_into,1371,10764,1.0,,10,Drop:  1%
drop_into,1371,10999,1.0,,9,Drop:  1%
drop_into,1368,9811,10.0,,1,Drop:  10%
drop_into,1368,12324,10.0,,0,Drop:  10%
drop_into,1368,17726,10.0,,1,Drop:  10%
drop_into,1368,9487,2.0,,7,Drop:  2%
drop_into,1368,9498,2.0,,6,Drop:  2%
drop_into,1368,9509,2.0,,6,Drop:  2%
drop_into,1368,9512,2.0,,5,Drop:  2%
drop_into,1368,10762,1.0,,7,Drop:  1%
drop_into,1368,10775,1.0,,8,Drop:  1%
drop_into,1368,9477,1.0,,7,Drop:  1%
drop_into,1368,9492,1.0,,5,Drop:  1%
drop_into,1368,10770,1.0,,10,Drop:  1%
drop_into,1368,10768,1.0,,10,Drop:  1%
drop_into,1368,10766,1.0,,10,Drop:  1%
drop_into,1368,10764,1.0,,10,Drop:  1%
drop_into,1368,10999,1.0,,9,Drop:  1%
drop_into,1714,11388,5.0,,6,Drop:  5%
drop_into,1714,11389,5.0,,5,Drop:  5%
drop_into,1714,11391,5.0,,8,Drop:  5%
drop_into,1714,11392,5.0,,10,Drop:  5%
drop_into,1714,11393,5.0,,10,Drop:  5%
drop_into,1714,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,1714,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,2547,11415,10.0,,1,Drop:  10%
drop_into,2547,11393,5.0,,10,Drop:  5%
drop_into,2547,11392,5.0,,10,Drop:  5%
drop_into,2547,11389,5.0,,5,Drop:  5%
drop_into,2547,11391,5.0,,8,Drop:  5%
drop_into,2547,11388,5.0,,6,Drop:  5%
drop_into,2547,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,2547,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,2546,11415,10.0,,1,Drop:  10%
drop_into,2546,11393,5.0,,10,Drop:  5%
drop_into,2546,11392,5.0,,10,Drop:  5%
drop_into,2546,11389,5.0,,5,Drop:  5%
drop_into,2546,11391,5.0,,8,Drop:  5%
drop_into,2546,11388,5.0,,6,Drop:  5%
drop_into,2546,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,2546,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,1713,11388,5.0,,6,Drop:  5%
drop_into,1713,11389,5.0,,5,Drop:  5%
drop_into,1713,11391,5.0,,8,Drop:  5%
drop_into,1713,11392,5.0,,10,Drop:  5%
drop_into,1713,11393,5.0,,10,Drop:  5%
drop_into,1713,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,1713,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,2548,11415,10.0,,1,Drop:  10%
drop_into,2548,11393,5.0,,10,Drop:  5%
drop_into,2548,11392,5.0,,10,Drop:  5%
drop_into,2548,11389,5.0,,5,Drop:  5%
drop_into,2548,11391,5.0,,8,Drop:  5%
drop_into,2548,11388,5.0,,6,Drop:  5%
drop_into,2548,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,2548,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,1715,11388,5.0,,6,Drop:  5%
drop_into,1715,11389,5.0,,5,Drop:  5%
drop_into,1715,11391,5.0,,8,Drop:  5%
drop_into,1715,11392,5.0,,10,Drop:  5%
drop_into,1715,11393,5.0,,10,Drop:  5%
drop_into,1715,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,1715,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,2549,11415,10.0,,1,Drop:  10%
drop_into,2549,11393,5.0,,10,Drop:  5%
drop_into,2549,11392,5.0,,10,Drop:  5%
drop_into,2549,11389,5.0,,5,Drop:  5%
drop_into,2549,11391,5.0,,8,Drop:  5%
drop_into,2549,11388,5.0,,6,Drop:  5%
drop_into,2549,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,2549,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,1716,11388,5.0,,6,Drop:  5%
drop_into,1716,11389,5.0,,5,Drop:  5%
drop_into,1716,11391,5.0,,8,Drop:  5%
drop_into,1716,11392,5.0,,10,Drop:  5%
drop_into,1716,11393,5.0,,10,Drop:  5%
drop_into,1716,11390,5.0,200,7,Drop:  5% Prospecting: 200
drop_into,1716,11394,1.0,200,10,Drop:  1% Prospecting: 200
drop_into,1732,11403,50.0,,7,Drop:  50%
drop_into,1731,11415,100.0,,1,Drop:  100%
drop_into,1731,11405,50.0,,6,Drop:  50%
drop_into,1734,11404,50.0,,6,Drop:  50%
drop_into,1733,11406,100.0,,7,Drop:  100%
drop_into,1733,11415,100.0,,1,Drop:  100%
drop_into,2610,17370,100.0,,0,Drop:  100%
drop_into,2610,11404,50.0,,6,Drop:  50%
drop_into,1260,3574,25.0,,8,Drop:  25%
drop_into,1260,9811,10.0,,1,Drop:  10%
drop_into,1260,9808,2.0,,0,Drop:  2%
drop_into,1260,11794,1.0,,14,Drop:  1%
drop_into,1260,11795,1.0,,12,Drop:  1%
drop_into,1260,11797,1.0,,15,Drop:  1%
drop_into,1260,11798,1.0,,11,Drop:  1%
drop_into,1260,11796,0.3,200,13,Drop:  0.3% Prospecting: 200
drop_into,1665,10298,10.0,,7,Drop:  10%
drop_into,1665,10299,10.0,,8,Drop:  10%
drop_into,1665,10300,10.0,,5,Drop:  10%
drop_into,1665,10301,10.0,,6,Drop:  10%
drop_into,1817,6363,50.0,,5,Drop:  50%
drop_into,1817,8374,25.0,,5,Drop:  25%
drop_into,1817,6253,25.0,,5,Drop:  25%
drop_into,2617,6363,50.0,,5,Drop:  50%
drop_into,2617,6253,25.0,,5,Drop:  25%
drop_into,2617,9811,10.0,,1,Drop:  10%
drop_into,2617,12324,10.0,,0,Drop:  10%
drop_into,2617,9509,5.0,,6,Drop:  5%
drop_into,2617,12778,5.0,,1,Drop:  5%
drop_into,2617,8062,5.0,,1,Drop:  5%
drop_into,2617,17726,5.0,,1,Drop:  5%
drop_into,2617,9512,5.0,,5,Drop:  5%
drop_into,2617,9498,5.0,,6,Drop:  5%
drop_into,2617,9487,5.0,,7,Drop:  5%
drop_into,2617,9477,2.0,,7,Drop:  2%
drop_into,2617,9492,2.0,,5,Drop:  2%
drop_into,2617,12128,0.5,,0,Drop:  0.5%
drop_into,39,11528,50.0,,10,Drop:  50%
drop_into,39,9295,50.0,,15,Drop:  50%
drop_into,39,2246,50.0,,10,Drop:  50%
drop_into,39,9811,15.0,,1,Drop:  15%
drop_into,39,12324,10.0,,0,Drop:  10%
drop_into,39,8060,5.0,,1,Drop:  5%
drop_into,39,5310,1.0,,14,Drop:  1%
drop_into,39,5309,1.0,,15,Drop:  1%
drop_into,39,3812,1.0,,12,Drop:  1%
drop_into,39,2025,1.0,,13,Drop:  1%
drop_into,39,2023,1.0,,15,Drop:  1%
drop_into,39,2022,1.0,,12,Drop:  1%
drop_into,39,2021,1.0,,12,Drop:  1%
drop_into,39,2026,0.3,200,13,Drop:  0.3% Prospecting: 200
drop_into,39,2024,0.3,200,14,Drop:  0.3% Prospecting: 200
drop_into,1561,4502,50.0,,10,Drop:  50%
drop_into,1561,7361,50.0,,0,Drop:  50%
drop_into,1370,9811,10.0,,1,Drop:  10%
drop_into,1370,12324,10.0,,0,Drop:  10%
drop_into,1370,17726,10.0,,1,Drop:  10%
drop_into,1370,9487,2.0,,7,Drop:  2%
drop_into,1370,9498,2.0,,6,Drop:  2%
drop_into,1370,9509,2.0,,6,Drop:  2%
drop_into,1370,9512,2.0,,5,Drop:  2%
drop_into,1370,10762,1.0,,7,Drop:  1%
drop_into,1370,10775,1.0,,8,Drop:  1%
drop_into,1370,9477,1.0,,7,Drop:  1%
drop_into,1370,9492,1.0,,5,Drop:  1%
drop_into,1370,10770,1.0,,10,Drop:  1%
drop_into,1370,10768,1.0,,10,Drop:  1%
drop_into,1370,10766,1.0,,10,Drop:  1%
drop_into,1370,10764,1.0,,10,Drop:  1%
drop_into,1370,10999,1.0,,9,Drop:  1%
drop_into,1729,11409,50.0,,0,Drop:  50%
drop_into,2544,11409,50.0,,0,Drop:  50%
drop_into,2598,6363,50.0,,5,Drop:  50%
drop_into,2598,6253,25.0,,5,Drop:  25%
drop_into,2598,9811,10.0,,1,Drop:  10%
drop_into,2598,12324,10.0,,0,Drop:  10%
drop_into,2598,12778,5.0,,1,Drop:  5%
drop_into,2598,8062,5.0,,1,Drop:  5%
drop_into,2598,9498,5.0,,6,Drop:  5%
drop_into,2598,9487,5.0,,7,Drop:  5%
drop_into,2598,9509,5.0,,6,Drop:  5%
drop_into,2598,9512,5.0,,5,Drop:  5%
drop_into,2598,17726,5.0,,1,Drop:  5%
drop_into,2598,9492,2.0,,5,Drop:  2%
drop_into,2598,9477,2.0,,7,Drop:  2%
drop_into,2598,12128,0.5,,0,Drop:  0.5%
drop_into,2155,6361,50.0,,4,Drop:  50%
drop_into,2155,2702,50.0,,4,Drop:  50%
drop_into,2155,11888,25.0,,1,Drop:  25%
drop_into,2155,9821,5.0,,6,Drop:  5%
drop_into,2155,9825,5.0,,8,Drop:  5%
drop_into,2155,9813,5.0,,9,Drop:  5%
drop_into,2155,9863,5.0,,1,Drop:  5%
drop_into,2155,9817,2.0,,7,Drop:  2%
drop_into,2153,6361,50.0,,4,Drop:  50%
drop_into,2153,2702,50.0,,4,Drop:  50%
drop_into,2153,11891,25.0,,1,Drop:  25%
drop_into,2153,9823,5.0,,6,Drop:  5%
drop_into,2153,9827,5.0,,8,Drop:  5%
drop_into,2153,9815,5.0,,9,Drop:  5%
drop_into,2153,9863,5.0,,1,Drop:  5%
drop_into,2153,9819,2.0,,7,Drop:  2%
drop_into,2152,6361,50.0,,4,Drop:  50%
drop_into,2152,2702,50.0,,4,Drop:  50%
drop_into,2152,11890,25.0,,1,Drop:  25%
drop_into,2152,9824,5.0,,6,Drop:  5%
drop_into,2152,9828,5.0,,8,Drop:  5%
drop_into,2152,9816,5.0,,9,Drop:  5%
drop_into,2152,9863,5.0,,1,Drop:  5%
drop_into,2152,9820,2.0,,7,Drop:  2%
drop_into,2154,6361,50.0,,4,Drop:  50%
drop_into,2154,2702,50.0,,4,Drop:  50%
drop_into,2154,11889,25.0,,1,Drop:  25%
drop_into,2154,9822,5.0,,6,Drop:  5%
drop_into,2154,9826,5.0,,8,Drop:  5%
drop_into,2154,9814,5.0,,9,Drop:  5%
drop_into,2154,9863,5.0,,1,Drop:  5%
drop_into,2154,9818,2.0,,7,Drop:  2%
drop_into,1267,2702,50.0,,4,Drop:  50%
drop_into,1267,6361,50.0,,4,Drop:  50%
drop_into,1267,11888,25.0,,1,Drop:  25%
drop_into,1267,9863,5.0,,1,Drop:  5%
drop_into,1267,9825,5.0,,8,Drop:  5%
drop_into,1267,9821,5.0,,6,Drop:  5%
drop_into,1267,9813,5.0,,9,Drop:  5%
drop_into,1267,17726,5.0,,1,Drop:  5%
drop_into,1267,15583,5.0,200,1,Drop:  5% Prospecting: 200
drop_into,1267,9817,2.0,,7,Drop:  2%
drop_into,1269,2702,50.0,,4,Drop:  50%
drop_into,1269,6361,50.0,,4,Drop:  50%
drop_into,1269,11891,25.0,,1,Drop:  25%
drop_into,1269,9863,5.0,,1,Drop:  5%
drop_into,1269,9827,5.0,,8,Drop:  5%
drop_into,1269,9823,5.0,,6,Drop:  5%
drop_into,1269,9815,5.0,,9,Drop:  5%
drop_into,1269,17726,5.0,,1,Drop:  5%
drop_into,1269,15583,5.0,200,1,Drop:  5% Prospecting: 200
drop_into,1269,9819,2.0,,7,Drop:  2%
drop_into,1270,2702,50.0,,4,Drop:  50%
drop_into,1270,6361,50.0,,4,Drop:  50%
drop_into,1270,11890,25.0,,1,Drop:  25%
drop_into,1270,9863,5.0,,1,Drop:  5%
drop_into,1270,9828,5.0,,8,Drop:  5%
drop_into,1270,9824,5.0,,6,Drop:  5%
drop_into,1270,9816,5.0,,9,Drop:  5%
drop_into,1270,17726,5.0,,1,Drop:  5%
drop_into,1270,15583,5.0,200,1,Drop:  5% Prospecting: 200
drop_into,1270,9820,2.0,,7,Drop:  2%
drop_into,1268,2702,50.0,,4,Drop:  50%
drop_into,1268,6361,50.0,,4,Drop:  50%
drop_into,1268,11889,25.0,,1,Drop:  25%
drop_into,1268,9863,5.0,,1,Drop:  5%
drop_into,1268,9826,5.0,,8,Drop:  5%
drop_into,1268,9822,5.0,,6,Drop:  5%
drop_into,1268,9814,5.0,,9,Drop:  5%
drop_into,1268,17726,5.0,,1,Drop:  5%
drop_into,1268,15583,5.0,200,1,Drop:  5% Prospecting: 200
drop_into,1268,9818,2.0,,7,Drop:  2%
drop_into,1374,9811,10.0,,1,Drop:  10%
drop_into,1374,12324,10.0,,0,Drop:  10%
drop_into,1374,17726,10.0,,1,Drop:  10%
drop_into,1374,9487,2.0,,7,Drop:  2%
drop_into,1374,9498,2.0,,6,Drop:  2%
drop_into,1374,9509,2.0,,6,Drop:  2%
drop_into,1374,9512,2.0,,5,Drop:  2%
drop_into,1374,11000,1.0,,10,Drop:  1%
drop_into,1374,10777,1.0,,9,Drop:  1%
drop_into,1374,9477,1.0,,7,Drop:  1%
drop_into,1374,9492,1.0,,5,Drop:  1%
drop_into,1374,10781,1.0,,11,Drop:  1%
drop_into,1374,10779,1.0,,11,Drop:  1%
drop_into,2763,11409,100.0,,0,Drop:  100%
drop_into,2545,11409,100.0,,0,Drop:  100%
drop_into,1730,11409,100.0,,0,Drop:  100%
drop_into,1730,11348,100.0,,0,Drop:  100%
drop_into,1695,4502,10.0,,10,Drop:  10%
drop_into,1695,9619,10.0,,6,Drop:  10%
drop_into,1695,9620,10.0,,5,Drop:  10%
drop_into,1695,9621,10.0,,8,Drop:  10%
drop_into,1695,9622,10.0,,7,Drop:  10%
drop_into,1697,4502,10.0,,10,Drop:  10%
drop_into,1697,9660,10.0,,6,Drop:  10%
drop_into,1697,9661,10.0,,5,Drop:  10%
drop_into,1697,9662,10.0,,8,Drop:  10%
drop_into,1697,9664,10.0,,7,Drop:  10%
drop_into,1698,4502,10.0,,10,Drop:  10%
drop_into,1698,9668,10.0,,6,Drop:  10%
drop_into,1698,9669,10.0,,5,Drop:  10%
drop_into,1698,9670,10.0,,8,Drop:  10%
drop_into,1698,9672,10.0,,7,Drop:  10%
drop_into,1372,9811,10.0,,1,Drop:  10%
drop_into,1372,12324,10.0,,0,Drop:  10%
drop_into,1372,17726,10.0,,1,Drop:  10%
drop_into,1372,9487,2.0,,7,Drop:  2%
